frame,valid,method,confidence,x_center_px,y_center_px,bbox_x_px,bbox_y_px,bbox_w_px,bbox_h_px,area_px,fill_ratio,circularity,mean_gray,y_top_blob_px,y_top_subpx,x_top_blob_px,top_columns_used,topo_ruler_mm,bbox_aspect,mask_threshold,q_dark,fracao_bbox_a_direita_da_regua,limite_regua_x_px,topo_ruler_mm_estimado,topo_score,valid_ball_candidate,top_valid,top_reason,problema_frame,componentes_encontrados_na_mascara,componentes_rejeitados,candidatos_aceitos_no_frame,threshold_usado,percentil_escuro_q,historical_x_center_median_px,historical_x_margin_px,outside_historical_region,valid_ball,y_top_subpx_median,topo_ruler_mm_median,x_center_px_median,y_center_px_median,ruler_ok,ruler_reason,ruler_detection_mode,ruler_roi_x_px,ruler_roi_y_px,ruler_roi_w_px,ruler_roi_h_px,ruler_top_y_px,ruler_zero_y_px,ruler_top_x_px,ruler_zero_x_px,ruler_height_mm,px_per_mm,mm_per_px,ruler_tick_count,ruler_green_guide_detected,ruler_green_guide_x_px,ruler_green_guide_y_min_px,ruler_green_guide_y_max_px,ruler_green_guide_bbox_x_px,ruler_green_guide_bbox_y_px,ruler_green_guide_bbox_w_px,ruler_green_guide_bbox_h_px,ruler_green_guide_area_px,ruler_height_mm_config,video_width_px,video_height_px,ball_crop_ymin_ratio,ball_crop_ymax_ratio,ball_min_effective_threshold,reject_giant_border_blobs,ball_min_width_px_config,ball_min_height_px_config,ball_min_area_px_config,ball_max_aspect_ratio_config,physical_gate_enabled,ball_max_bbox_fraction_right_of_ruler_config,ball_ruler_left_margin_px_config,physical_x_mask_enabled,ball_physical_x_cut_margin_px_config,physical_ball_x_limit_px,ball_min_topo_ruler_mm_config,historical_x_gate_enabled_config,sync_red_area_px,sync_red_centroid_x_px,sync_red_centroid_y_px,sync_raw_score,sync_score,sync_pulse,led_on,sync_event,sync_rising_edge,sync_falling_edge,sync_rising_frame,sync_falling_frame,sync_initial_rising_frame,sync_initial_falling_frame,sync_initial_pulse_width_frames,sync_last_rising_frame,sync_last_falling_frame,sync_total_pulses,sync_pulse_index,sync_pulse_start_frame,sync_pulse_end_frame,sync_pulse_width_frames,sync_pulse_is_first,sync_pulse_is_last,time_video_ms,time_real_ms,frame_sync,time_sync_ms,time_from_sync_fall_ms,sync_pulse_start_time_sync_ms,sync_pulse_end_time_sync_ms,sync_pulse_width_ms,fps_playback,fps_capture,metadata_time_source,metadata_time_confidence,time_scale_detected,sync_initial_pulse_width_frames_calc,sync_initial_pulse_width_ms_calc
2273,True,dark_blob,0.8752498698377373,181.72331424444099,322.23070216168804,78.0,222.0,232.0,190.0,32305.0,0.7328720508166969,0.7260418612343509,45.91235328368729,222.0,222.19907407407408,176.0,222,14.252512420957544,1.2210526315789474,75.0,35.0,0.0,455.0,14.252512420957544,0.3089713188798555,True,True,OK,OK,13,12,1,75.0,35.0,196.30603824115596,110.0,False,True,222.19907407407408,14.252512420957544,181.72331424444099,322.23070216168804,True,green_guide_full_height_reference,green_guide_height_reference,447,74,33,328,74.0,402.0,466.67353698108985,466.67353698108985,26.0,12.615384615384615,0.07926829268292683,0,True,466.67353698108985,74.0,402.0,448.0,74.0,32.0,328.0,7447.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,439.0,9.0,True,207.0,19.72061191626409,189.0539452495974,57.97899874843555,0.0,0,False,LOW,0,0,117,165,117,165,48,2396,2446,11,-1,,,,0,0,75767.31848216809,9470.833333333334,2156,8983.333333333332,8783.333333333334,,,,29.999741914252283,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12499892464271785,48,200.0
2274,True,dark_blob,0.8732632133954623,183.01588090614885,322.54883624595465,80.0,222.0,232.0,190.0,32187.5,0.7302064428312159,0.7190813361530007,46.014639847450326,223.0,223.00217391304346,177.5,222,14.188852067868506,1.2210526315789474,75.0,35.0,0.0,455.0,14.188852067868506,0.3052265922275592,True,True,OK,OK,13,12,1,75.0,35.0,196.30603824115596,110.0,False,True,222.94284117039007,14.193555273078836,183.01588090614885,322.54883624595465,True,green_guide_full_height_reference,green_guide_height_reference,447,74,33,328,74.0,402.0,466.67353698108985,466.67353698108985,26.0,12.615384615384615,0.07926829268292683,0,True,466.67353698108985,74.0,402.0,448.0,74.0,32.0,328.0,7447.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,439.0,9.0,True,221.5,19.06546275395034,188.96087283671932,61.93382938832903,0.0018993564430367293,0,False,LOW,0,0,117,165,117,165,48,2396,2446,11,-1,,,,0,0,75800.65210226584,9475.0,2157,8987.5,8787.5,,,,29.999741914252283,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12499892464271785,48,200.0
2275,True,dark_blob,0.8745839818040683,184.6288613910064,322.9983439167404,81.0,223.0,232.0,190.0,32204.5,0.7305921052631579,0.7334201879901844,46.287822424447384,223.0,222.94284117039007,179.5,226,14.193555273078836,1.2210526315789474,75.0,35.0,0.0,455.0,14.193555273078836,0.3055032513575786,True,True,OK,OK,13,12,1,75.0,35.0,196.30603824115596,110.0,False,True,223.00217391304346,14.188852067868506,184.6288613910064,322.9983439167404,True,green_guide_full_height_reference,green_guide_height_reference,447,74,33,328,74.0,402.0,466.67353698108985,466.67353698108985,26.0,12.615384615384615,0.07926829268292683,0,True,466.67353698108985,74.0,402.0,448.0,74.0,32.0,328.0,7447.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,439.0,9.0,True,221.5,19.06546275395034,188.96087283671932,61.88884071556908,0.0018210377298614445,0,False,LOW,0,0,117,165,117,165,48,2396,2446,11,-1,,,,0,0,75833.98572236358,9479.166666666666,2158,8991.666666666668,8791.666666666666,,,,29.999741914252283,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12499892464271785,48,200.0
2276,True,dark_blob,0.8742609529339064,186.27810911959966,323.32519426320135,83.0,223.0,230.0,190.0,32108.5,0.7347482837528604,0.7319099522644357,46.58538390379279,224.0,224.0070093457944,181.5,227,14.10920047868703,1.2105263157894737,75.0,35.0,0.0,455.0,14.10920047868703,0.30054120462864886,True,True,OK,OK,14,13,1,75.0,35.0,196.30603824115596,110.0,False,True,224.0070093457944,14.10920047868703,186.27810911959966,323.32519426320135,True,green_guide_full_height_reference,green_guide_height_reference,447,74,33,328,74.0,402.0,466.67353698108985,466.67353698108985,26.0,12.615384615384615,0.07926829268292683,0,True,466.67353698108985,74.0,402.0,448.0,74.0,32.0,328.0,7447.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,439.0,9.0,True,224.5,19.051224944320712,188.87824795842613,62.923776439709734,0.003622709776652428,0,False,LOW,0,0,117,165,117,165,48,2396,2446,11,-1,,,,0,0,75867.31934246133,9483.333333333332,2159,8995.833333333334,8795.833333333332,,,,29.999741914252283,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12499892464271785,48,200.0
2277,True,dark_blob,0.8721365299152238,188.22662391825668,323.6819153372953,85.0,224.0,231.0,189.0,31970.0,0.7322659703612084,0.7239795049962767,46.9065490013934,224.0,224.06209749552772,183.5,226,14.104833735110608,1.2222222222222223,75.0,36.0,0.0,455.0,14.104833735110608,0.30028433735944754,True,True,OK,OK,14,13,1,75.0,36.0,196.30603824115596,110.0,False,True,224.06209749552772,14.104833735110608,188.22662391825668,323.6819153372953,True,green_guide_full_height_reference,green_guide_height_reference,447,74,33,328,74.0,402.0,466.67353698108985,466.67353698108985,26.0,12.615384615384615,0.07926829268292683,0,True,466.67353698108985,74.0,402.0,448.0,74.0,32.0,328.0,7447.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,439.0,9.0,True,224.5,19.051224944320712,188.87824795842613,62.85445422263393,0.00350202991430566,0,False,LOW,0,0,117,165,117,165,48,2396,2446,11,-1,,,,0,0,75900.65296255906,9487.5,2160,9000.0,8800.0,,,,29.999741914252283,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12499892464271785,48,200.0
2278,True,dark_blob,0.8710565701039374,190.4355318627834,324.3368299279316,87.0,224.0,232.0,188.0,31983.5,0.7332974137931034,0.7260949900941149,47.41198501872659,225.0,225.37575999392004,185.5,227,14.00070195170146,1.2340425531914894,75.0,36.0,0.0,455.0,14.00070195170146,0.29415893833538,True,True,OK,OK,14,13,1,75.0,36.0,196.30603824115596,110.0,False,True,225.37575999392004,14.00070195170146,190.4355318627834,324.3368299279316,True,green_guide_full_height_reference,green_guide_height_reference,447,74,33,328,74.0,402.0,466.67353698108985,466.67353698108985,26.0,12.615384615384615,0.07926829268292683,0,True,466.67353698108985,74.0,402.0,448.0,74.0,32.0,328.0,7447.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,439.0,9.0,True,224.5,19.051224944320712,188.87824795842613,63.48182028716999,0.004594182668544014,0,False,LOW,0,0,117,165,117,165,48,2396,2446,11,-1,,,,0,0,75933.98658265681,9491.666666666668,2161,9004.166666666666,8804.166666666668,,,,29.999741914252283,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12499892464271785,48,200.0
2279,True,dark_blob,0.871237818320612,192.5739531929956,325.14588148333223,88.0,225.0,232.0,187.0,32018.0,0.7380140143831827,0.7296494630469001,47.93101635694629,226.0,226.03513513513514,188.0,228,13.948434410019777,1.2406417112299466,75.0,36.0,0.0,455.0,13.948434410019777,0.2910843770599869,True,True,OK,OK,13,12,1,75.0,36.0,196.30603824115596,110.0,False,True,226.03513513513514,13.948434410019777,192.5739531929956,325.14588148333223,True,green_guide_full_height_reference,green_guide_height_reference,447,74,33,328,74.0,402.0,466.67353698108985,466.67353698108985,26.0,12.615384615384615,0.07926829268292683,0,True,466.67353698108985,74.0,402.0,448.0,74.0,32.0,328.0,7447.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,439.0,9.0,True,224.5,19.051224944320712,188.87824795842613,63.478354176316195,0.0045881486754266705,0,False,LOW,0,0,117,165,117,165,48,2396,2446,11,-1,,,,0,0,75967.32020275455,9495.833333333334,2162,9008.333333333332,8808.333333333334,,,,29.999741914252283,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12499892464271785,48,200.0
2280,True,dark_blob,0.8672611861549024,195.33796498678154,326.1599221465892,90.0,226.0,235.0,186.0,32026.0,0.7326927476549988,0.7191112885056509,48.52582449850091,227.0,226.95453821656054,190.5,229,13.875554897467763,1.2634408602150538,75.0,36.0,0.0,455.0,13.875554897467763,0.2867973469098684,True,True,OK,OK,13,12,1,75.0,36.0,196.30603824115596,110.0,False,True,226.95453821656054,13.875554897467763,195.33796498678154,326.1599221465892,True,green_guide_full_height_reference,green_guide_height_reference,447,74,33,328,74.0,402.0,466.67353698108985,466.67353698108985,26.0,12.615384615384615,0.07926829268292683,0,True,466.67353698108985,74.0,402.0,448.0,74.0,32.0,328.0,7447.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,439.0,9.0,True,224.5,19.051224944320712,188.87824795842613,63.64126138644435,0.004871746351941614,0,False,LOW,0,0,117,165,117,165,48,2396,2446,11,-1,,,,0,0,76000.6538228523,9500.0,2163,9012.5,8812.5,,,,29.999741914252283,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12499892464271785,48,200.0
2281,True,dark_blob,0.8618869513858026,197.71627329062838,327.0637180430912,92.0,227.0,236.0,186.0,31924.5,0.7272758337889557,0.697337542160359,49.0386308674893,228.0,228.26445773891703,193.5,231,13.771719813378528,1.2688172043010753,75.0,37.0,0.0,455.0,13.771719813378528,0.28068940078697224,True,True,OK,OK,14,13,1,75.0,37.0,196.30603824115596,110.0,False,True,227.19108054452636,13.856804590982668,197.71627329062838,326.47670720491595,True,green_guide_full_height_reference,green_guide_height_reference,447,74,33,328,74.0,402.0,466.67353698108985,466.67353698108985,26.0,12.615384615384615,0.07926829268292683,0,True,466.67353698108985,74.0,402.0,448.0,74.0,32.0,328.0,7447.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,439.0,9.0,True,224.5,19.051224944320712,188.87824795842613,63.63086305388296,0.004853644372589569,0,False,LOW,0,0,117,165,117,165,48,2396,2446,11,-1,,,,0,0,76033.98744295003,9504.166666666666,2164,9016.666666666668,8816.666666666666,,,,29.999741914252283,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12499892464271785,48,200.0
2282,True,dark_blob,0.8580396309255215,200.06755637511526,328.0741197980966,94.0,228.0,239.0,185.0,31995.5,0.7236345131742621,0.6808179689149672,49.25669656665636,229.0,229.6730072463768,196.5,233,13.660066498762815,1.2918918918918918,75.0,38.0,0.0,455.0,13.660066498762815,0.2741215587507538,True,True,OK,OK,15,14,1,75.0,38.0,196.30603824115596,110.0,False,True,227.19108054452636,13.856804590982668,200.06755637511526,326.47670720491595,True,green_guide_full_height_reference,green_guide_height_reference,447,74,33,328,74.0,402.0,466.67353698108985,466.67353698108985,26.0,12.615384615384615,0.07926829268292683,0,True,466.67353698108985,74.0,402.0,448.0,74.0,32.0,328.0,7447.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,439.0,9.0,True,224.5,19.051224944320712,188.87824795842613,63.64126138644435,0.004871746351941614,0,False,LOW,0,0,117,165,117,165,48,2396,2446,11,-1,,,,0,0,76067.32106304778,9508.333333333332,2165,9020.833333333334,8820.833333333332,,,,29.999741914252283,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12499892464271785,48,200.0
2283,True,dark_blob,0.8588974568339721,201.4692714819427,327.62346409298465,95.0,227.0,238.0,186.0,32120.0,0.7255805548025662,0.6794954547112252,49.07801571406563,228.0,229.12758620689655,198.0,233,13.703301093355762,1.2795698924731183,75.0,38.0,0.0,455.0,13.703301093355762,0.27666477019739777,True,True,OK,OK,15,14,1,75.0,38.0,196.30603824115596,110.0,False,True,227.19108054452636,13.856804590982668,201.4692714819427,326.47670720491595,True,green_guide_full_height_reference,green_guide_height_reference,447,74,33,328,74.0,402.0,466.67353698108985,466.67353698108985,26.0,12.615384615384615,0.07926829268292683,0,True,466.67353698108985,74.0,402.0,448.0,74.0,32.0,328.0,7447.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,439.0,9.0,True,224.5,19.051224944320712,188.87824795842613,63.63086305388296,0.004853644372589569,0,False,LOW,0,0,117,165,117,165,48,2396,2446,11,-1,,,,0,0,76100.65468314552,9512.5,2166,9025.0,8825.0,,,,29.999741914252283,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12499892464271785,48,200.0
2284,True,dark_blob,0.8559391496502582,202.746515200559,326.47670720491595,95.0,225.0,241.0,188.0,32438.5,0.7159552396927695,0.6641174100270092,49.02629812679236,226.0,227.19108054452636,199.5,234,13.856804590982668,1.2819148936170213,75.0,38.0,0.0,455.0,13.856804590982668,0.2856943877048628,True,True,OK,OK,14,13,1,75.0,38.0,196.30603824115596,110.0,False,True,227.19108054452636,13.856804590982668,202.746515200559,326.47670720491595,True,green_guide_full_height_reference,green_guide_height_reference,447,74,33,328,74.0,402.0,466.67353698108985,466.67353698108985,26.0,12.615384615384615,0.07926829268292683,0,True,466.67353698108985,74.0,402.0,448.0,74.0,32.0,328.0,7447.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,439.0,9.0,True,227.5,19.107692307692307,188.88058608058606,64.20231555657281,0.0058484597762417595,0,False,LOW,0,0,117,165,117,165,48,2396,2446,11,-1,,,,0,0,76133.98830324327,9516.666666666668,2167,9029.166666666666,8829.166666666668,,,,29.999741914252283,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12499892464271785,48,200.0
2285,True,dark_blob,0.8596619707202988,203.74658779780145,326.11448755669977,97.0,224.0,239.0,189.0,32628.0,0.7223218436607558,0.6787710160206154,48.907780979827095,225.0,226.452,201.0,234,13.91539024390244,1.2645502645502646,75.0,38.0,0.0,455.0,13.91539024390244,0.28914060258249646,True,True,OK,OK,14,13,1,75.0,38.0,196.30603824115596,110.0,False,True,226.452,13.91539024390244,203.74658779780145,326.30948086095145,True,green_guide_full_height_reference,green_guide_height_reference,447,74,33,328,74.0,402.0,466.67353698108985,466.67353698108985,26.0,12.615384615384615,0.07926829268292683,0,True,466.67353698108985,74.0,402.0,448.0,74.0,32.0,328.0,7447.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,439.0,9.0,True,235.5,19.24416135881104,189.0757254069356,65.64349845201238,0.008357348856462436,0,False,LOW,0,0,117,165,117,165,48,2396,2446,11,-1,,,,0,0,76167.321923341,9520.833333333334,2168,9033.333333333334,8833.333333333334,,,,29.999741914252283,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12499892464271785,48,200.0
2286,True,dark_blob,0.8608503905640634,204.67649606620193,326.30948086095145,98.0,224.0,238.0,189.0,32708.0,0.72713529856387,0.6775434342372603,48.84675442578302,225.0,226.0987972508591,202.5,233,13.943388022797755,1.2592592592592593,75.0,38.0,0.0,455.0,13.943388022797755,0.29078753075280916,True,True,OK,OK,14,13,1,75.0,38.0,196.30603824115596,110.0,False,True,226.0987972508591,13.943388022797755,204.67649606620193,326.11448755669977,True,green_guide_full_height_reference,green_guide_height_reference,447,74,33,328,74.0,402.0,466.67353698108985,466.67353698108985,26.0,12.615384615384615,0.07926829268292683,0,True,466.67353698108985,74.0,402.0,448.0,74.0,32.0,328.0,7447.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,439.0,9.0,True,235.5,19.24416135881104,189.0757254069356,65.66780185758513,0.008399657538480935,0,False,LOW,0,0,117,165,117,165,48,2396,2446,11,-1,,,,0,0,76200.65554343874,9525.0,2169,9037.5,8837.5,,,,29.999741914252283,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12499892464271785,48,200.0
2287,True,dark_blob,0.8619851481154376,205.20941281346077,325.8873288659951,98.0,223.0,238.0,190.0,32905.5,0.7276758071649713,0.6800116038543219,48.853717964143904,224.0,224.52682505158663,203.5,233,14.06799557517911,1.2526315789473683,75.0,38.0,0.0,455.0,14.06799557517911,0.29811738677524174,True,True,OK,OK,14,13,1,75.0,38.0,196.30603824115596,110.0,False,True,224.52682505158663,14.06799557517911,205.20941281346077,325.8873288659951,True,green_guide_full_height_reference,green_guide_height_reference,447,74,33,328,74.0,402.0,466.67353698108985,466.67353698108985,26.0,12.615384615384615,0.07926829268292683,0,True,466.67353698108985,74.0,402.0,448.0,74.0,32.0,328.0,7447.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,439.0,9.0,True,230.0,19.076811594202894,188.9673913043478,64.95331825037708,0.007155845857261791,0,False,LOW,0,0,117,165,117,165,48,2396,2446,11,-1,,,,0,0,76233.98916353649,9529.166666666666,2170,9041.666666666666,8841.666666666666,,,,29.999741914252283,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12499892464271785,48,200.0
2288,True,dark_blob,0.8628936019449489,205.65855944373064,325.36423046884835,98.0,222.0,238.0,191.0,33077.5,0.7276496986229046,0.6835660852931635,48.72465286090495,223.0,224.0,204.0,233,14.109756097560975,1.2460732984293195,75.0,38.0,0.0,455.0,14.109756097560975,0.30057388809182206,True,True,OK,OK,13,12,1,75.0,38.0,196.30603824115596,110.0,False,True,224.0,14.109756097560975,205.65855944373064,325.40519061406684,True,green_guide_full_height_reference,green_guide_height_reference,447,74,33,328,74.0,402.0,466.67353698108985,466.67353698108985,26.0,12.615384615384615,0.07926829268292683,0,True,466.67353698108985,74.0,402.0,448.0,74.0,32.0,328.0,7447.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,439.0,9.0,True,226.0,19.255162241887902,188.9446902654867,63.913893995098036,0.005346359932860286,0,False,LOW,0,0,117,165,117,165,48,2396,2446,11,-1,,,,0,0,76267.32278363423,9533.333333333334,2171,9045.833333333332,8845.833333333334,,,,29.999741914252283,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12499892464271785,48,200.0
2289,True,dark_blob,0.861384483917136,205.83800477446914,325.35403945219247,98.0,222.0,240.0,191.0,33162.5,0.7234402268760908,0.6769139275307782,48.701190938124945,223.0,223.63717357910906,204.5,233,14.138516728485257,1.256544502617801,75.0,38.0,0.0,455.0,14.138516728485257,0.3022656899108975,True,True,OK,OK,11,10,1,75.0,38.0,196.30603824115596,110.0,False,True,224.0,14.109756097560975,205.83800477446914,325.36423046884835,True,green_guide_full_height_reference,green_guide_height_reference,447,74,33,328,74.0,402.0,466.67353698108985,466.67353698108985,26.0,12.615384615384615,0.07926829268292683,0,True,466.67353698108985,74.0,402.0,448.0,74.0,32.0,328.0,7447.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,439.0,9.0,True,211.5,19.64696611505122,188.79038613081164,60.62308823529412,0.0,0,False,LOW,0,0,117,165,117,165,48,2396,2446,11,-1,,,,0,0,76300.65640373198,9537.5,2172,9050.0,8850.0,,,,29.999741914252283,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12499892464271785,48,200.0
2290,True,dark_blob,0.8616069653677494,206.0668154582378,325.40519061406684,98.0,222.0,240.0,191.0,33156.0,0.7232984293193717,0.6792275324583563,48.64652495820397,223.0,223.9085179526356,204.5,234,14.11700772326669,1.256544502617801,75.0,38.0,0.0,455.0,14.11700772326669,0.3010004543098053,True,True,OK,OK,11,10,1,75.0,38.0,196.30603824115596,110.0,False,True,224.0,14.109756097560975,205.83800477446914,325.36423046884835,True,green_guide_full_height_reference,green_guide_height_reference,447,74,33,328,74.0,402.0,466.67353698108985,466.67353698108985,26.0,12.615384615384615,0.07926829268292683,0,True,466.67353698108985,74.0,402.0,448.0,74.0,32.0,328.0,7447.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,439.0,9.0,True,211.5,19.64696611505122,188.79038613081164,60.647279411764714,0.0,0,False,LOW,0,0,117,165,117,165,48,2396,2446,11,-1,,,,0,0,76333.99002382971,9541.666666666666,2173,9054.166666666668,8854.166666666666,,,,29.999741914252283,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12499892464271785,48,200.0
2291,True,dark_blob,0.8619324203938299,206.0893504979549,325.3318007778347,98.0,222.0,240.0,191.0,33169.0,0.7235820244328097,0.6809335784118742,48.59258706616133,223.0,224.0,204.5,234,14.109756097560975,1.256544502617801,75.0,38.0,0.0,455.0,14.109756097560975,0.30057388809182206,True,True,OK,OK,13,12,1,75.0,38.0,196.30603824115596,110.0,False,True,224.0,14.109756097560975,205.83800477446914,325.36423046884835,True,green_guide_full_height_reference,green_guide_height_reference,447,74,33,328,74.0,402.0,466.67353698108985,466.67353698108985,26.0,12.615384615384615,0.07926829268292683,0,True,466.67353698108985,74.0,402.0,448.0,74.0,32.0,328.0,7447.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,439.0,9.0,True,209.5,19.681782020684167,188.7223548130469,60.19716180589884,0.0,0,False,LOW,0,0,117,165,117,165,48,2396,2446,11,-1,,,,0,0,76367.32364392746,9545.833333333332,2174,9058.333333333334,8858.333333333332,,,,29.999741914252283,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12499892464271785,48,200.0
2292,True,dark_blob,0.8615104281212644,205.86810707034152,325.28444705787746,98.0,222.0,240.0,191.0,33162.0,0.7234293193717277,0.677915587074793,48.60662050026864,222.98,224.0,204.5,234,14.109756097560975,1.256544502617801,75.0,38.0,0.0,455.0,14.109756097560975,0.30057388809182206,True,True,OK,OK,13,12,1,75.0,38.0,196.30603824115596,110.0,False,True,224.0,14.109756097560975,205.83800477446914,325.40519061406684,True,green_guide_full_height_reference,green_guide_height_reference,447,74,33,328,74.0,402.0,466.67353698108985,466.67353698108985,26.0,12.615384615384615,0.07926829268292683,0,True,466.67353698108985,74.0,402.0,448.0,74.0,32.0,328.0,7447.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,439.0,9.0,True,209.5,19.681782020684167,188.7223548130469,60.15919014664689,0.0,0,False,LOW,0,0,117,165,117,165,48,2396,2446,11,-1,,,,0,0,76400.6572640252,9550.0,2175,9062.5,8862.5,,,,29.999741914252283,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12499892464271785,48,200.0
2293,True,dark_blob,0.8607910288378948,205.5712961283431,325.47603140052803,98.0,222.0,240.0,191.0,33078.0,0.7215968586387435,0.6761984083826749,48.66586869351846,223.0,224.0,204.0,234,14.109756097560975,1.256544502617801,75.0,38.0,0.0,455.0,14.109756097560975,0.30057388809182206,True,True,OK,OK,13,12,1,75.0,38.0,196.30603824115596,110.0,False,True,224.0,14.109756097560975,205.5712961283431,325.47603140052803,True,green_guide_full_height_reference,green_guide_height_reference,447,74,33,328,74.0,402.0,466.67353698108985,466.67353698108985,26.0,12.615384615384615,0.07926829268292683,0,True,466.67353698108985,74.0,402.0,448.0,74.0,32.0,328.0,7447.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,439.0,9.0,True,211.5,19.64696611505122,188.79038613081164,60.60753676470589,0.0,0,False,LOW,0,0,117,165,117,165,48,2396,2446,11,-1,,,,0,0,76433.99088412295,9554.166666666668,2176,9066.666666666666,8866.666666666668,,,,29.999741914252283,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12499892464271785,48,200.0
2294,True,dark_blob,0.8601950941588916,205.30042699411302,325.6827711665277,97.0,223.0,241.0,190.0,32982.5,0.7202991919633107,0.6781199474810483,48.75304603565212,224.0,224.8111111111111,203.0,234,14.045460704607047,1.268421052631579,75.0,38.0,0.0,455.0,14.045460704607047,0.2967918061533557,True,True,OK,OK,13,12,1,75.0,38.0,196.30603824115596,110.0,False,True,224.8111111111111,14.045460704607047,205.30042699411302,325.6827711665277,True,green_guide_full_height_reference,green_guide_height_reference,447,74,33,328,74.0,402.0,466.67353698108985,466.67353698108985,26.0,12.615384615384615,0.07926829268292683,0,True,466.67353698108985,74.0,402.0,448.0,74.0,32.0,328.0,7447.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,439.0,9.0,True,220.0,19.50378787878788,188.64696969696968,63.500118119536964,0.004626036524125066,0,False,LOW,0,0,117,165,117,165,48,2396,2446,11,-1,,,,0,0,76467.32450422068,9558.333333333334,2177,9070.833333333332,8870.833333333334,,,,29.999741914252283,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12499892464271785,48,200.0
